
Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2014-05-16T08:27:14PDT



Main Information Table for Searching NED within 75.000 arcmin of 48.563938, -67.592281



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA(deg)|DEC(deg)|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Distance (arcmin)|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
12145|MRSS 083-164661| 51.20519 | -66.90282 |G||||17.4r| 73.935|0|0|0|0|0|0|0
12146|GALEXASC J032407.13-664849.5  | 51.02971 | -66.81375 |UvS||||     | 73.937|0|0|4|0|0|0|0
12147|GALEXASC J031317.16-684917.7  | 48.32235 | -68.82157 |G||||17.8r| 73.953|0|0|4|0|0|0|0
12148|GALEXASC J032258.78-664148.1  | 50.74493 | -66.69670 |UvS||||     | 73.957|0|0|3|0|0|0|0
12149|GALEXASC J032015.22-663025.4  | 50.06342 | -66.50707 |UvS||||     | 73.957|0|0|4|0|0|0|0
12150|MRSS 054-158116| 45.69179 | -68.18480 |G||||19.4r| 73.960|0|0|0|0|0|0|0
12151|GALEXASC J031806.78-662506.6  | 49.52826 | -66.41851 |UvS||||     | 73.962|0|0|4|0|0|0|0
12152|GALEXASC J032248.43-664052.4  | 50.70180 | -66.68123 |UvS||||     | 73.964|0|0|3|0|0|0|0
12153|MRSS 054-085833| 51.67835 | -67.28812 |G||||17.9r| 73.968|0|0|0|0|0|0|0
12154|GALEXASC J030211.31-671030.0  | 45.54690 | -67.17492 |G||||19.14| 73.972|0|0|5|1|0|0|0
12155|GALEXASC J030523.24-664234.4  | 46.34686 | -66.70958 |UvS||||     | 73.972|0|0|4|0|0|0|0
12156|GALEXASC J031052.04-684705.6  | 47.71706 | -68.78436 |G||||19.3r| 73.973|0|0|4|0|0|0|0
12157|GALEXASC J030227.83-670638.8  | 45.61596 | -67.11084 |G||||19.5r| 73.975|0|0|4|0|0|0|0
12158|GALEXASC J030237.32-680936.0  | 45.65731 | -68.15994 |G||||17.8r| 73.976|0|0|4|0|0|0|0
12159|GALEXASC J031813.59-662518.4  | 49.55664 | -66.42180 |UvS||||     | 73.980|0|0|3|0|0|0|0
12160|GALEXASC J030338.32-665431.3  | 45.90970 | -66.90872 |UvS||||     | 73.982|0|0|4|0|0|0|0
12161|MRSS 054-158096| 45.69550 | -68.18829 |G||||17.1r| 73.983|0|0|0|0|0|0|0
12162|MRSS 082-074915| 46.63176 | -66.61468 |G||||20.6r| 73.986|0|0|0|0|0|0|0
12163|GALEXASC J030122.39-673009.0  | 45.34330 | -67.50250 |UvS||||     | 73.989|0|0|4|0|0|0|0
12164|GALEXASC J030822.93-663000.0  | 47.09557 | -66.50000 |UvS||||     | 73.993|0|0|3|0|0|0|0
12165|MRSS 082-085957| 46.02551 | -66.84703 |G||||19.8r| 73.999|0|0|0|0|0|0|0
12166|MRSS 054-085534| 51.68697 | -67.94648 |G||||20.2r| 74.001|0|0|0|0|0|0|0
12167|MRSS 083-189239| 49.92120 | -66.47825 |G||||18.7r| 74.005|0|0|0|0|0|0|0
12168|GALEXASC J032552.92-670431.4  | 51.47052 | -67.07540 |UvS||||     | 74.006|0|0|3|0|0|0|0
12169|GALEXASC J032231.66-663923.8  | 50.63194 | -66.65662 |UvS||||     | 74.007|0|0|4|0|0|0|0
12170|GALEXASC J032525.33-681426.1  | 51.35555 | -68.24059 |UvS||||     | 74.007|0|0|4|0|0|0|0
12171|MRSS 054-084815| 51.74759 | -67.84689 |G||||19.4r| 74.008|0|0|0|0|0|0|0
12172|GALEXASC J030149.83-675810.3  | 45.45766 | -67.96955 |UvS||||     | 74.015|0|0|4|0|0|0|0
12173|GALEXASC J031757.29-662445.8  | 49.48874 | -66.41273 |UvS||||     | 74.017|0|0|4|0|0|0|0
12174|APMUKS(BJ) B030047.90-673817.6| 45.36142 | -67.44223 |G||||19.42| 74.021|0|0|1|1|0|0|0
12175|1WGA J0322.7-6640| 50.67708 | -66.67139 |XrayS||||     | 74.023|0|0|1|0|0|0|0
12176|GALEXASC J030200.26-680116.8  | 45.50112 | -68.02135 |UvS||||     | 74.026|0|0|3|0|0|0|0
12177|MRSS 053-005053| 45.39210 | -67.37500 |G||||19.1r| 74.027|0|0|0|0|0|0|0
12178|MRSS 054-097757| 50.67242 | -68.54218 |G||||18.8r| 74.027|0|0|0|0|0|0|0
12179|GALEXASC J031759.08-662448.3  | 49.49619 | -66.41344 |UvS||||     | 74.027|0|0|4|0|0|0|0
12180|GALEXASC J031148.56-684817.9  | 47.95236 | -68.80499 |UvS||||     | 74.027|0|0|3|0|0|0|0
12181|GALEXASC J032712.43-673623.8  | 51.80180 | -67.60663 |UvS||||     | 74.030|0|0|4|0|0|0|0
12182|2MASX J03023557-6809179| 45.64817 | -68.15503 |G| 21862| 0.072924 |    |16.6b| 74.031|0|0|13|0|1|2|0
12183|GALEXASC J031308.66-684918.5  | 48.28610 | -68.82182 |UvS||||     | 74.031|0|0|3|0|0|0|0
12184|MRSS 054-129698| 48.05810 | -68.81180 |G||||19.2r| 74.033|0|0|0|0|0|0|0
12185|GALEXASC J030733.38-663241.8  | 46.88910 | -66.54495 |UvS||||     | 74.034|0|0|3|0|0|0|0
12186|2MASX J03141652-6849346| 48.56883 | -68.82619 |G||||17.4r| 74.035|0|0|8|0|0|2|0
12187|GALEXASC J030821.72-684151.7  | 47.09054 | -68.69770 |UvS||||     | 74.036|0|0|4|0|0|0|0
12188|GALEXASC J032332.20-664452.9  | 50.88418 | -66.74805 |UvS||||     | 74.041|0|0|4|0|0|0|0
12189|GALEXASC J030120.99-674353.0  | 45.33748 | -67.73140 |UvS||||     | 74.041|0|0|3|0|0|0|0
12190|GALEXASC J032712.05-673427.3  | 51.80022 | -67.57428 |UvS||||     | 74.047|0|0|3|0|0|0|0
12191|MRSS 082-083886| 46.14131 | -66.79134 |G||||19.1r| 74.048|0|0|0|0|0|0|0
12192|MRSS 054-150941| 46.27056 | -68.47979 |G||||18.3r| 74.048|0|0|0|0|0|0|0
12193|GALEXASC J032019.42-684124.6  | 50.08100 | -68.68980 |G||||19.0r| 74.055|0|0|4|0|0|0|0
12194|MRSS 054-100893| 50.41226 | -68.61646 |G||||18.4r| 74.064|0|0|0|0|0|0|0
12195|MRSS 083-188446| 49.96457 | -66.48530 |G||||18.5r| 74.065|0|0|0|0|0|0|0
12196|MRSS 054-098527| 50.61319 | -68.56118 |G||||18.6r| 74.067|0|0|0|0|0|0|0
12197|GALEXASC J030123.18-672842.9  | 45.34661 | -67.47861 |UvS||||     | 74.069|0|0|4|0|0|0|0
12198|GALEXASC J032055.46-663231.8  | 50.23110 | -66.54217 |UvS||||     | 74.082|0|0|3|0|0|0|0
12199|GALEXASC J030547.19-664017.4  | 46.44663 | -66.67152 |UvS||||     | 74.082|0|0|4|0|0|0|0
12200|GALEXASC J030119.23-674214.5  | 45.33016 | -67.70405 |UvS||||     | 74.083|0|0|3|0|0|0|0
12201|MRSS 054-095718| 50.84187 | -68.48628 |G||||19.9r| 74.084|0|0|0|0|0|0|0
12202|SUMSS J031603-662211| 49.01417 | -66.37011 |RadioS|||| 1.05| 74.087|1|0|2|0|0|0|0
12203|GALEXASC J030137.50-672042.4  | 45.40628 | -67.34512 |UvS||||     | 74.089|0|0|4|0|0|0|0
12204|GALEXASC J030652.95-663514.6  | 46.72078 | -66.58714 |G||||19.8r| 74.091|0|0|4|0|0|0|0
12205|1WGA J0322.3-6638| 50.57917 | -66.63750 |XrayS||||     | 74.106|0|0|1|0|0|0|0
12206|GALEXASC J032617.23-670934.8  | 51.57182 | -67.15969 |UvS||||     | 74.109|0|0|4|0|0|0|0
12207|GALEXASC J032644.73-671724.3  | 51.68639 | -67.29010 |UvS||||     | 74.115|0|0|4|0|0|0|0
12208|MRSS 082-034982| 48.92337 | -66.36503 |G||||19.4r| 74.116|0|0|0|0|0|0|0
12209|GALEXASC J030135.39-672129.2  | 45.39746 | -67.35812 |UvS||||     | 74.116|0|0|4|0|0|0|0
12210|GALEXASC J030147.05-671700.9  | 45.44609 | -67.28369 |G||||20.34| 74.117|0|0|5|1|0|0|0
12211|APMUKS(BJ) B030039.55-674636.3| 45.32363 | -67.58063 |G||||20.27| 74.124|0|0|1|1|0|0|0
12212|GALEXASC J030229.52-670554.5  | 45.62303 | -67.09848 |UvS||||     | 74.134|0|0|3|0|0|0|0
12213|GALEXASC J032706.42-672723.5  | 51.77678 | -67.45654 |UvS||||     | 74.134|0|0|3|0|0|0|0
12214|GALEXASC J032451.49-665412.1  | 51.21581 | -66.90295 |G||||18.8r| 74.135|0|0|4|0|0|0|0
12215|GALEXASC J031816.90-662515.0  | 49.57046 | -66.42084 |UvS||||     | 74.137|0|0|4|0|0|0|0
12216|GALEXASC J031753.92-662431.5  | 49.47531 | -66.40903 |G||||20.1r| 74.138|0|0|4|0|0|0|0
12217|GALEXASC J031027.94-684635.8  | 47.61628 | -68.77674 |G||||19.2r| 74.140|0|0|4|0|0|0|0
12218|GALEXASC J031820.61-662522.0  | 49.58588 | -66.42278 |UvS||||     | 74.142|0|0|3|0|0|0|0
12219|2XMM J031829.6-662540| 49.62353 | -66.42788 |XrayS||||     | 74.143|0|0|0|0|0|0|0
12220|GALEXASC J032418.82-664953.1  | 51.07843 | -66.83142 |UvS||||     | 74.144|0|0|3|0|0|0|0
12221|MRSS 054-085429| 51.69691 | -67.94205 |G||||17.9r| 74.148|0|0|0|0|0|0|0
12222|GALEXASC J030130.07-675058.3  | 45.37529 | -67.84954 |UvS||||     | 74.148|0|0|4|0|0|0|0
12223|APMUKS(BJ) B030110.71-680916.3| 45.44321 | -67.95884 |G||||20.45| 74.149|1|0|3|1|0|0|0
12224|GALEXASC J031741.31-684710.6  | 49.42216 | -68.78628 |UvS||||     | 74.149|0|0|4|0|0|0|0
12225|MRSS 082-073730| 46.69512 | -66.59302 |G||||19.7r| 74.152|0|0|0|0|0|0|0
12226|GALEXASC J032629.08-680202.1  | 51.62117 | -68.03394 |UvS||||     | 74.156|0|0|4|0|0|0|0
12227|GALEXASC J032241.16-663959.3  | 50.67154 | -66.66648 |UvS||||     | 74.161|0|0|3|0|0|0|0
12228|GALEXASC J030325.69-681745.7  | 45.85706 | -68.29605 |UvS||||     | 74.169|0|0|3|0|0|0|0
12229|MRSS 082-092587| 45.66779 | -67.06110 |G||||19.7r| 74.170|0|0|0|0|0|0|0
12230|GALEXASC J032701.64-675034.3  | 51.75683 | -67.84287 |UvS||||     | 74.170|0|0|3|0|0|0|0
12231|GALEXASC J030128.54-672425.4  | 45.36956 | -67.40717 |G||||18.78| 74.174|0|0|5|1|0|0|0
12232|GALEXASC J031356.99-684941.7  | 48.48747 | -68.82825 |UvS||||     | 74.178|0|0|4|0|0|0|0
12233|MRSS 053-006125| 45.31983 | -67.59644 |G||||19.2r| 74.184|0|0|0|0|0|0|0
12234|GALEXASC J032706.44-672702.0  | 51.77684 | -67.45058 |UvS||||     | 74.185|0|0|3|0|0|0|0
12235|GALEXASC J032650.11-671904.3  | 51.70881 | -67.31788 |UvS||||     | 74.187|0|0|3|0|0|0|0
12236|GALEXASC J032654.71-672054.4  | 51.72796 | -67.34847 |UvS||||     | 74.188|0|0|4|0|0|0|0
12237|GALEXASC J032102.86-663250.9  | 50.26193 | -66.54747 |UvS||||     | 74.192|0|0|3|0|0|0|0
12238|GALEXASC J032649.15-675601.2  | 51.70482 | -67.93369 |UvS||||     | 74.192|0|0|4|0|0|0|0
12239|GALEXASC J032304.16-664158.1  | 50.76734 | -66.69948 |UvS||||     | 74.194|0|0|4|0|0|0|0
12240|GALEXASC J030318.98-681651.2  | 45.82910 | -68.28090 |UvS||||     | 74.194|0|0|4|0|0|0|0
12241|APMUKS(BJ) B030039.96-674354.7| 45.32640 | -67.53575 |G||||19.82| 74.206|0|0|1|1|0|0|0
12242|GALEXASC J032059.99-663239.4  | 50.24998 | -66.54430 |UvS||||     | 74.206|0|0|3|0|0|0|0
12243|GALEXASC J032423.29-665019.4  | 51.09704 | -66.83872 |UvS||||     | 74.211|0|0|3|0|0|0|0
12244|GALEXASC J032707.96-672753.8  | 51.78318 | -67.46495 |UvS||||     | 74.214|0|0|4|0|0|0|0
12245|MRSS 054-109133| 49.74513 | -68.74866 |G||||19.1r| 74.216|0|0|0|0|0|0|0
12246|SUMSS J030519-683021| 46.33346 | -68.50622 |RadioS|||| 1.20| 74.218|1|0|2|0|0|0|0
12247|MRSS 083-190967| 49.83006 | -66.45820 |G||||19.7r| 74.221|0|0|0|0|0|0|0
12248|GALEXASC J032451.48-665358.1  | 51.21451 | -66.89948 |UvS||||     | 74.230|0|0|4|0|0|0|0
12249|GALEXASC J032008.10-662944.0  | 50.03377 | -66.49558 |UvS||||     | 74.245|0|0|3|0|0|0|0
12250|MRSS 082-081862| 46.24739 | -66.74166 |G||||18.9r| 74.247|0|0|0|0|0|0|0
12251|GALEXASC J032426.55-682249.3  | 51.11065 | -68.38037 |UvS||||     | 74.262|0|0|4|0|0|0|0
12252|MRSS 082-042334| 48.51091 | -66.35474 |G||||17.9r| 74.263|0|0|0|0|0|0|0
12253|GALEXASC J032225.93-663835.9  | 50.60806 | -66.64333 |UvS||||     | 74.263|0|0|4|0|0|0|0
12254|GALEXASC J031427.54-684947.5  | 48.61478 | -68.82987 |UvS||||     | 74.264|0|0|4|0|0|0|0
12255|GALEXASC J030843.29-684304.6  | 47.18039 | -68.71797 |UvS||||     | 74.265|0|0|4|0|0|0|0
12256|APMUKS(BJ) B030103.72-680722.6| 45.41511 | -67.92716 |G||||19.72| 74.268|0|0|1|1|0|0|0
12257|GALEXASC J030256.16-670030.7  | 45.73486 | -67.00846 |G||||20.27| 74.273|0|0|5|1|0|0|0
12258|GALEXASC J030231.56-670508.7  | 45.63152 | -67.08576 |UvS||||     | 74.279|0|0|3|0|0|0|0
12259|GALEXASC J032441.95-665234.9  | 51.17471 | -66.87638 |G||||18.4r| 74.283|0|0|4|0|0|0|0
12260|GALEXASC J030116.17-674052.1  | 45.31766 | -67.68181 |G||||18.73| 74.293|0|0|5|1|0|0|0
12261|MRSS 083-176741| 50.61050 | -66.64342 |G||||18.8r| 74.295|0|0|0|0|0|0|0
12262|GALEXASC J030837.98-662854.7  | 47.15829 | -66.48188 |UvS||||     | 74.302|0|0|4|0|0|0|0
12263|GALEXASC J031708.06-662310.1  | 49.28360 | -66.38616 |UvS||||     | 74.308|0|0|3|0|0|0|0
12264|GALEXASC J032502.50-681821.8  | 51.26045 | -68.30607 |UvS||||     | 74.311|0|0|4|0|0|0|0
12265|SUMSS J032714-673409| 51.81142 | -67.56925 |RadioS|||| 1.05| 74.316|1|0|2|0|0|0|0
12266|GALEXASC J030907.58-684407.5  | 47.28159 | -68.73544 |UvS||||     | 74.317|0|0|4|0|0|0|0
12267|GALEXASC J032618.01-670912.3  | 51.57505 | -67.15343 |UvS||||     | 74.319|0|0|3|0|0|0|0
12268|GALEXASC J032135.25-663445.6  | 50.39691 | -66.57936 |UvS||||     | 74.339|0|0|3|0|0|0|0
12269|MRSS 054-096944| 50.73789 | -68.52818 |G||||19.1r| 74.345|0|0|0|0|0|0|0
12270|GALEXASC J030215.24-670831.1  | 45.56353 | -67.14200 |UvS||||     | 74.350|0|0|4|0|0|0|0
12271|GALEXASC J031831.01-662529.9  | 49.62921 | -66.42500 |UvS||||     | 74.351|0|0|4|0|0|0|0
12272|GALEXASC J030643.15-663535.4  | 46.67983 | -66.59318 |UvS||||     | 74.355|0|0|3|0|0|0|0
12273|GALEXASC J030136.12-672007.9  | 45.40008 | -67.33581 |G||||20.14| 74.356|0|0|5|1|0|0|0
12274|GALEXASC J032037.55-663110.2  | 50.15647 | -66.51953 |UvS||||     | 74.361|0|0|4|0|0|0|0
12275|MRSS 054-108004| 49.83288 | -68.73841 |G||||19.0r| 74.366|0|0|0|0|0|0|0
12276|MRSS 083-162801| 51.30573 | -66.94838 |G||||19.4r| 74.374|0|0|0|0|0|0|0
12277|GALEXASC J032654.81-675438.5  | 51.72841 | -67.91071 |UvS||||     | 74.375|0|0|3|0|0|0|0
12278|MRSS 054-084774| 51.75960 | -67.39072 |G||||19.6r| 74.383|0|0|0|0|0|0|0
12279|MRSS 082-057839| 47.59527 | -66.41167 |G||||20.1r| 74.385|0|0|0|0|0|0|0
12280|GALEXASC J032339.62-682758.4  | 50.91509 | -68.46625 |UvS||||     | 74.390|0|0|4|0|0|0|0
12281|GALEXASC J032106.55-663250.4  | 50.27733 | -66.54736 |UvS||||     | 74.391|0|0|3|0|0|0|0
12282|MRSS 054-084032| 51.81170 | -67.70262 |G||||19.6r| 74.395|0|0|0|0|0|0|0
12283|GALEXASC J032222.60-663809.6  | 50.59417 | -66.63601 |UvS||||     | 74.398|0|0|3|0|0|0|0
12284|SUMSS J032550-670304| 51.45850 | -67.05147 |RadioS|||| 0.88| 74.399|1|0|2|0|0|0|0
12285|MRSS 054-154712| 45.95510 | -68.35433 |G||||19.7r| 74.400|0|0|0|0|0|0|0
12286|GALEXASC J030450.86-664508.7  | 46.21195 | -66.75242 |UvS||||     | 74.400|0|0|4|0|0|0|0
12287|GALEXASC J031124.94-684814.1  | 47.85395 | -68.80393 |UvS||||     | 74.400|0|0|3|0|0|0|0
12288|APMUKS(BJ) B030044.71-673741.1| 45.34848 | -67.43205 |G||||19.40| 74.407|0|0|1|1|0|0|0
12289|GALEXASC J032141.12-663504.7  | 50.42134 | -66.58465 |UvS||||     | 74.408|0|0|3|0|0|0|0
12290|GALEXASC J030340.00-682006.7  | 45.91671 | -68.33521 |UvS||||     | 74.410|0|0|4|0|0|0|0
12291|MRSS 054-084547| 51.76812 | -67.84229 |G||||19.9r| 74.416|0|0|0|0|0|0|0
12292|GALEXASC J032409.73-682457.1  | 51.04058 | -68.41586 |UvS||||     | 74.418|0|0|4|0|0|0|0
12293|GALEXASC J032651.12-671830.6  | 51.71303 | -67.30851 |UvS||||     | 74.422|0|0|4|0|0|0|0
12294|GALEXASC J030749.50-663118.0  | 46.95627 | -66.52169 |UvS||||     | 74.426|0|0|4|0|0|0|0
12295|GALEXASC J032708.80-672650.4  | 51.78668 | -67.44736 |UvS||||     | 74.436|0|0|4|0|0|0|0
12296|GALEXASC J030408.48-682337.0  | 46.03537 | -68.39363 |UvS||||     | 74.446|0|0|3|0|0|0|0
12297|MRSS 054-086556| 51.62712 | -67.20007 |G||||18.6r| 74.449|0|0|0|0|0|0|0
12298|MRSS 053-005686| 45.33635 | -67.45872 |G||||19.2r| 74.453|0|0|0|0|0|0|0
12299|GALEXASC J031700.87-662251.6  | 49.25364 | -66.38102 |UvS||||     | 74.453|0|0|4|0|0|0|0
12300|GALEXASC J032423.39-682329.8  | 51.09748 | -68.39163 |UvS||||     | 74.456|0|0|4|0|0|0|0
12301|MRSS 054-088163| 51.47483 | -68.17503 |G||||19.5r| 74.463|0|0|0|0|0|0|0
12302|MRSS 053-006327| 45.30666 | -67.62681 |G||||18.9r| 74.465|0|0|0|0|0|0|0
12303|GALEXASC J032630.33-680238.1  | 51.62640 | -68.04394 |UvS||||     | 74.469|0|0|4|0|0|0|0
12304|MRSS 054-098609| 50.60646 | -68.57198 |G||||17.6r| 74.477|0|0|0|0|0|0|0
12305|GALEXASC J032614.39-680626.8  | 51.55998 | -68.10746 |UvS||||     | 74.482|0|0|3|0|0|0|0
12306|MRSS 053-006429| 45.30907 | -67.68029 |G||||18.6r| 74.484|0|0|0|0|0|0|0
12307|GALEXASC J030257.90-681412.4  | 45.74126 | -68.23679 |UvS||||     | 74.490|0|0|4|0|0|0|0
12308|GALEXASC J032501.72-681847.3  | 51.25760 | -68.31320 |G||||18.3r| 74.498|0|0|4|0|0|0|0
12309|GALEXASC J030144.06-671636.9  | 45.43394 | -67.27673 |G||||20.01| 74.503|0|0|5|1|0|0|0
12310|GALEXASC J030113.73-673443.9  | 45.30724 | -67.57887 |UvS||||     | 74.503|0|0|4|0|0|0|0
12311|GALEXASC J032710.49-672730.9  | 51.79374 | -67.45859 |UvS||||     | 74.504|0|0|4|0|0|0|0
12312|MRSS 054-084075| 51.80727 | -67.74637 |G||||19.3r| 74.505|0|0|0|0|0|0|0
12313|GALEXASC J030724.03-683926.6  | 46.84923 | -68.65732 |G||||19.6r| 74.511|0|0|4|0|0|0|0
12314|GALEXASC J031959.64-662900.8  | 49.99853 | -66.48358 |UvS||||     | 74.513|0|0|3|0|0|0|0
12315|MRSS 054-084798| 51.75828 | -67.37682 |G||||19.0r| 74.514|0|0|0|0|0|0|0
12316|GALEXASC J032029.19-663031.9  | 50.12163 | -66.50887 |UvS||||     | 74.517|0|0|3|0|0|0|0
12317|GALEXASC J032717.42-673914.6  | 51.82260 | -67.65407 |UvS||||     | 74.517|0|0|4|0|0|0|0
12318|GALEXASC J032452.50-682003.6  | 51.21876 | -68.33435 |UvS||||     | 74.517|0|0|4|0|0|0|0
12319|GALEXASC J031451.40-684958.7  | 48.71419 | -68.83298 |UvS||||     | 74.517|0|0|4|0|0|0|0
12320|MRSS 054-151881| 46.18973 | -68.46055 |G||||19.9r| 74.524|0|0|0|0|0|0|0
12321|GALEXASC J031559.22-684924.2  | 48.99780 | -68.82390 |G||||19.6r| 74.526|0|0|4|0|0|0|0
12322|SUMSS J032622-680440| 51.59513 | -68.07778 |RadioS|||| 0.99| 74.533|1|0|2|0|0|0|0
12323|GALEXASC J030256.08-670001.6  | 45.73368 | -67.00045 |UvS||||     | 74.534|0|0|4|0|0|0|0
12324|GALEXASC J031829.25-662514.6  | 49.62190 | -66.42073 |UvS||||     | 74.535|0|0|4|0|0|0|0
12325|GALEXASC J032701.65-672219.1  | 51.75689 | -67.37198 |UvS||||     | 74.541|0|0|4|0|0|0|0
12326|GALEXASC J032047.69-663132.3  | 50.19874 | -66.52564 |UvS||||     | 74.543|0|0|3|0|0|0|0
12327|GALEXASC J032415.54-682433.0  | 51.06520 | -68.40859 |G||||19.7r| 74.551|0|0|4|0|0|0|0
12328|GALEXASC J030214.65-680615.8  | 45.56106 | -68.10440 |UvS||||     | 74.552|0|0|3|0|0|0|0
12329|GALEXASC J032320.29-664259.1  | 50.83456 | -66.71642 |UvS||||     | 74.553|0|0|4|0|0|0|0
12330|MRSS 082-054886| 47.77317 | -66.38876 |G||||20.1r| 74.554|0|0|0|0|0|0|0
12331|MRSS 054-085006| 51.73053 | -67.92046 |G||||20.1r| 74.559|0|0|0|0|0|0|0
12332|MRSS 083-169696| 50.95244 | -66.76379 |G||||19.7r| 74.562|0|0|0|0|0|0|0
12333|MRSS 054-087048| 51.59023 | -67.15707 |G||||19.5r| 74.566|0|0|0|0|0|0|0
12334|GALEXASC J031918.44-684435.0  | 49.82686 | -68.74308 |UvS||||     | 74.573|0|0|4|0|0|0|0
12335|MRSS 082-071111| 46.84668 | -66.54459 |G||||18.7r| 74.581|0|0|0|0|0|0|0
12336|GALEXASC J030114.12-674227.9  | 45.30887 | -67.70775 |UvS||||     | 74.581|0|0|3|0|0|0|0
12337|MRSS 054-092807| 51.09279 | -68.39708 |G||||18.3r| 74.582|0|0|0|0|0|0|0
12338|GALEXASC J030850.70-662802.5  | 47.21187 | -66.46666 |G||||19.9r| 74.585|0|0|4|0|0|0|0
12339|2MASX J03235532-6646303| 50.98038 | -66.77519 |G||||16.3r| 74.586|0|0|13|0|0|2|0
12340|GALEXASC J030159.29-671149.9  | 45.49705 | -67.19722 |UvS||||     | 74.588|0|0|4|0|0|0|0
12341|GALEXASC J032648.67-671703.5  | 51.70370 | -67.28400 |G||||19.0r| 74.600|0|0|4|0|0|0|0
12342|MRSS 054-084734| 51.76400 | -67.38009 |G||||18.3r| 74.605|0|0|0|0|0|0|0
12343|MRSS 053-005824| 45.32507 | -67.47208 |G||||18.4r| 74.608|0|0|0|0|0|0|0
12344|GALEXASC J032643.79-671517.0  | 51.68153 | -67.25459 |G||||19.5r| 74.608|0|0|4|0|0|0|0
12345|MRSS 054-086071| 51.64212 | -68.03468 |G||||18.1r| 74.614|0|0|0|0|0|0|0
12346|CXO J031843.9-662540| 49.68306 | -66.42799 |XrayS||||     | 74.615|2|0|1|0|0|0|0
12347|GALEXASC J031922.35-684429.1  | 49.84286 | -68.74152 |G||||19.3r| 74.623|0|0|4|0|0|0|0
12348|GALEXASC J032502.19-665446.6  | 51.25916 | -66.91296 |UvS||||     | 74.631|0|0|4|0|0|0|0
12349|GALEXASC J032016.58-662943.8  | 50.06910 | -66.49550 |UvS||||     | 74.636|0|0|4|0|0|0|0
12350|GALEXASC J030116.94-672854.9  | 45.32062 | -67.48192 |UvS||||     | 74.639|0|0|4|0|0|0|0
12351|2MASX J03043596-6646218| 46.14975 | -66.77275 |G||||17.56| 74.645|0|0|14|1|0|2|0
12352|MRSS 082-087450| 45.94737 | -66.86929 |G||||20.2r| 74.646|0|0|0|0|0|0|0
12353|GALEXASC J030808.32-684154.9  | 47.03470 | -68.69860 |UvS||||     | 74.646|0|0|4|0|0|0|0
12354|GALEXASC J031923.53-662712.6  | 49.84808 | -66.45352 |UvS||||     | 74.649|0|0|3|0|0|0|0
12355|GALEXASC J032713.84-674604.4  | 51.80768 | -67.76791 |UvS||||     | 74.652|0|0|4|0|0|0|0
12356|GALEXASC J030131.57-672040.9  | 45.38155 | -67.34470 |UvS||||     | 74.652|0|0|4|0|0|0|0
12357|GALEXASC J031045.51-684736.6  | 47.68966 | -68.79350 |UvS||||     | 74.659|0|0|3|0|0|0|0
12358|APMUKS(BJ) B030337.56-665953.7| 46.07739 | -66.80473 |G||||19.98| 74.662|0|0|1|1|0|0|0
12359|GALEXASC J032557.26-670353.0  | 51.48861 | -67.06473 |UvS||||     | 74.669|0|0|3|0|0|0|0
12360|CXO J031659.2-662234| 49.24314 | -66.37629 |XrayS||||     | 74.678|1|0|0|0|0|0|0
12361|MRSS 054-116900| 49.10419 | -68.82066 |G||||19.6r| 74.678|0|0|0|0|0|0|0
12362|GALEXASC J032710.35-674838.1  | 51.79382 | -67.81053 |G||||19.5r| 74.679|0|0|4|0|0|0|0
12363|MRSS 054-122903| 48.60609 | -68.83684 |G||||20.2r| 74.680|0|0|0|0|0|0|0
12364|MRSS 083-180816| 50.38912 | -66.57037 |G||||19.6r| 74.681|0|0|0|0|0|0|0
12365|MRSS 054-086427| 51.61422 | -68.06657 |G||||19.2r| 74.687|0|0|0|0|0|0|0
12366|GALEXASC J030202.63-671040.3  | 45.51099 | -67.17787 |UvS||||     | 74.689|0|0|3|0|0|0|0
12367|GALEXASC J031802.54-662413.0  | 49.51062 | -66.40363 |UvS||||     | 74.691|0|0|4|0|0|0|0
12368|GALEXASC J032105.64-663225.6  | 50.27350 | -66.54046 |UvS||||     | 74.695|0|0|4|0|0|0|0
12369|GALEXASC J030233.46-670348.6  | 45.63942 | -67.06351 |UvS||||     | 74.698|0|0|3|0|0|0|0
12370|GALEXASC J030348.31-665156.7  | 45.95131 | -66.86578 |UvS||||     | 74.699|0|0|4|0|0|0|0
12371|GALEXASC J032234.47-663843.5  | 50.64354 | -66.64540 |G||||18.6r| 74.701|0|0|4|0|0|0|0
12372|MRSS 054-086675| 51.59331 | -68.08706 |G||||20.2r| 74.702|0|0|0|0|0|0|0
12373|GALEXASC J032036.09-663041.9  | 50.15039 | -66.51166 |UvS||||     | 74.702|0|0|4|0|0|0|0
12374|GALEXASC J030112.37-674146.7  | 45.30154 | -67.69631 |UvS||||     | 74.705|0|0|3|0|0|0|0
